dataset,LTER_Site,C,N,CN_Ratio,Nit,Min,NM_Ratio,Lat,Long,MAT,MAP
5,Bonanza Creek,44.9196,1.77795,25.26483727,0.03394,0.08571,0.39595,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,44.2878,2.42241,18.2825607,0.03240,0.05252,0.61696,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,63.8254,3.39916,18.77681159,0.02612,-0.00988,-2.64279,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,53.3760,2.61994,20.37302185,0.04454,0.03480,1.28002,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,6.8856,0.36443,18.8940853,0.02546,0.00913,2.79039,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,6.2338,0.30032,20.75708651,0.02281,-0.01574,-1.44889,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,2.9277,0.95059,3.079922027,0.02269,0.01678,1.35246,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,5.6127,0.31662,17.72712259,0.03906,0.03095,1.26218,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,8.0385,0.74001,10.86271676,0.11517,0.16458,0.69976,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,8.6482,0.59239,14.598888,0.04255,0.01850,2.30063,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,49.2247,2.57805,19.0937871,0.02675,-0.01759,-1.52072,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,42.2567,2.19649,19.23827218,-0.01986,-0.04755,0.41770,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,54.8766,2.59641,21.13555992,0.03600,0.05332,0.67518,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,3.4921,0.48209,7.243697479,0.01686,0.01191,1.41622,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,8.8073,0.55400,15.8976234,0.01267,-0.00384,-3.30213,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,8.3505,0.76770,10.87730871,0.04912,0.02321,2.11592,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.02649,-0.14620,-0.18121,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01179,-0.00804,-1.46693,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00333,-0.01768,-0.18843,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.02239,0.00635,3.52384,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01671,-0.04148,-0.40279,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01929,-0.00354,-5.44702,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00543,-0.11581,-0.04688,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00543,-0.02179,-0.24928,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.02232,-0.15884,-0.14053,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00486,-0.01737,-0.27970,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.05400,0.19653,0.27477,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.03701,-0.00961,-3.85083,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00199,-0.01770,-0.11240,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.02400,0.01639,1.46431,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.18562,-0.24587,0.75494,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.03009,0.01164,2.58432,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01245,-0.09812,-0.12693,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.04452,0.09009,0.49418,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.06801,-0.05101,-1.33331,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.10460,0.08631,1.21190,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00468,-0.15903,-0.02941,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01331,-0.82113,-0.01621,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00421,-0.28684,0.01466,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00891,-0.05650,-0.15778,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00071,0.00232,0.30653,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00369,-0.07695,-0.04795,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00306,0.00767,0.39871,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00455,-0.14460,-0.03147,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.38457,1.06413,0.36140,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.02394,-0.02461,0.97292,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.25146,0.54918,0.45788,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01577,-0.17939,-0.08793,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.50698,0.73189,0.69269,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01257,0.00224,5.61025,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01135,-0.00286,-3.96429,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00768,-0.01418,-0.54167,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01101,0.05141,0.21415,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00250,-0.00739,0.33842,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00647,0.03553,0.18196,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00069,0.03402,0.02035,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.05564,-0.34774,0.16000,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00570,-0.02569,-0.22169,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.06986,-0.23380,-0.29880,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00953,-0.03689,-0.25832,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00160,-0.06217,0.02573,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.02454,-0.04838,0.50713,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.02617,0.02264,-1.15626,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.01149,0.00126,-9.08694,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00797,-0.00064,-12.47579,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01435,-0.02970,-0.48309,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00075,0.02105,-0.03566,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.11361,0.30558,0.37178,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.15315,0.15025,1.01931,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00295,-0.01420,0.20802,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00002,0.08055,0.00026,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.02077,-0.02875,-0.72227,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.05108,0.16559,0.30845,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00484,0.03032,0.15971,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01123,-0.26847,-0.04183,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.07420,-0.07005,-1.05928,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00007,0.01954,0.00342,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00215,-0.04491,0.04788,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00090,-0.02236,0.04016,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.15312,0.15599,0.98161,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.19572,-0.23869,0.81997,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.03164,-0.01155,-2.73891,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01300,-0.04048,-0.32127,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.07814,0.00208,37.61415,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.31917,0.17798,1.79330,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00811,-0.02402,0.33769,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.02522,0.03926,0.64225,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01358,-0.01781,-0.76244,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,10.1185,0.53374,18.95777862,-0.00424,-0.01556,0.27234,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,5.6917,0.33275,17.10494204,0.05321,0.11204,0.47494,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,7.5605,0.48938,15.44907695,-0.00870,-0.02620,0.33189,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,9.2758,0.41302,22.45821042,-0.00457,-0.03822,0.11948,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,11.8993,0.58400,20.37552156,-0.00877,-0.11698,0.07496,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,6.4634,0.20976,30.81316554,0.00386,-0.03674,-0.10506,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,7.7117,0.46860,16.4570185,-0.00200,-0.01054,0.18973,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,11.4931,0.52295,21.9773791,-0.01474,-0.02871,0.51335,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,11.7073,0.58139,20.1368181,-0.00264,-0.02056,0.12829,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,13.8577,0.98575,14.05803024,0.01092,-0.00392,-2.78839,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,8.9864,0.46115,19.48678751,0.30068,0.31120,0.96618,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,7.5150,0.42822,17.54938852,-0.18812,-0.15880,1.18466,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,2.9221,0.15877,18.40486867,-0.04736,-0.05130,0.92328,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,8.6291,0.43206,19.97175141,-0.06977,-0.08015,0.87052,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,22.0202,1.40563,15.66570188,0.03957,0.05405,0.73202,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,20.0446,1.14511,17.50445633,-0.03721,0.02677,-1.38997,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,22.4430,1.39720,16.06281958,0.05147,0.08672,0.59354,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,9.9182,0.52918,18.74252652,-0.18018,-0.21104,0.85375,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,20.5278,1.00768,20.37130973,0.00854,0.06294,0.13569,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,120.6314,4.31308,27.96871297,0.02480,-0.15444,-0.16061,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,69.0973,3.05974,22.58269295,0.04864,0.85155,0.05712,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,6.4128,0.41241,15.54972514,0.03942,0.14545,0.27099,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,7.1094,0.29689,23.94654634,0.04900,0.20831,0.23523,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,7.2011,0.35449,20.31395349,0.00290,0.01904,0.15227,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,7.1058,0.36964,19.22343324,-0.00786,-0.05393,0.14570,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,3.5272,0.19862,17.75862069,-0.00631,-0.04257,0.14827,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,4.1607,0.22733,18.30305716,-0.00662,-0.02674,0.24747,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,5.8692,0.31866,18.41822208,0.14242,0.27866,0.51108,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,12.0972,0.78521,15.40634228,0.06835,0.03239,2.11003,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,3.9870,0.21543,18.50725316,0.03458,0.03165,1.09251,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,39.3083,2.12814,18.47075743,-2.31981,-2.28023,1.01736,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,53.6931,2.76270,19.43500739,-0.35547,-0.32652,1.08868,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,27.6780,1.57927,17.52583979,-0.07003,0.07471,-0.93741,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,2.5148,0.18352,13.70309051,-0.01431,-0.03259,0.43915,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,3.5104,0.22099,15.88450962,0.11723,0.10323,1.13555,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,2.5239,0.22788,11.07555556,-0.05309,-0.07695,0.68992,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,7.2100,0.26700,27.00374532,9.78990,0.19900,49.19548,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,11.9500,0.39100,30.56265985,5.65130,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,8.2100,0.24600,33.37398374,1.51500,0.13200,11.47727,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,9.0300,0.25100,35.97609562,4.43290,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,8.4000,0.24200,34.7107438,8.18640,0.29000,28.22897,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,14.8700,0.41600,35.74519231,4.44560,0.15800,28.13671,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,5.7600,0.19900,28.94472362,4.84710,0.23300,20.80300,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,12.7800,0.44700,28.59060403,3.74120,0.13300,28.12932,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,6.6000,0.21200,31.13207547,4.92730,0.18900,26.07037,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,12.0900,0.37000,32.67567568,-0.81500,0.50600,-1.61067,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,15.8000,0.37500,42.13333333,2.67640,0.32700,8.18471,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,9.2100,0.30500,30.19672131,8.93080,1.28300,6.96087,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,25.0800,0.63100,39.74643423,7.31360,0.24400,29.97377,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,6.7600,0.21000,32.19047619,1.52030,0.98400,1.54502,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,5.4300,0.17500,31.02857143,7.46180,2.43700,3.06188,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,7.7800,0.24000,32.41666667,4.15350,0.38800,10.70490,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,6.2000,0.15600,39.74358974,5.73880,3.09900,1.85182,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,12.7700,0.42200,30.26066351,3.38450,0.25500,13.27255,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,12.0200,0.30400,39.53947368,5.36240,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,15.5600,0.46700,33.31905782,1.88890,0.53300,3.54390,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,7.4700,0.30000,24.9,10.20640,0.62500,16.33024,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,6.4200,0.18900,33.96825397,0.36690,0.51900,0.70694,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,19.9300,0.62100,32.09339775,2.00630,0.26500,7.57094,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,7.4600,0.26500,28.1509434,3.93160,0.23200,16.94655,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,10.6100,0.36200,29.30939227,2.61770,0.95300,2.74680,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,3.9800,0.13500,29.48148148,0.94860,0.59400,1.59697,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,4.0300,0.17500,23.02857143,3.15830,0.20900,15.11148,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,5.7000,0.19500,29.23076923,-13.95300,3.77400,-3.69714,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,11.7500,0.31100,37.78135048,0.38530,1.72400,0.22349,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,7.3200,0.16800,43.57142857,4.01720,0.20000,20.08600,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,19.3900,0.55700,34.81149013,1.35460,0.45500,2.97714,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,6.5500,0.23800,27.5210084,-0.12450,0.26500,-0.46981,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,4.3700,0.12300,35.52845528,4.08950,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,33.5100,0.82800,40.47101449,39.32910,0.32100,122.52056,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,8.0100,0.31500,25.42857143,4.00510,0.18000,22.25056,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,6.0700,0.26600,22.81954887,1.61480,0.13800,11.70145,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,21.2200,0.61800,34.33656958,0.25810,0.16000,1.61313,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,28.2300,0.65900,42.83763278,3.93590,0.67200,5.85699,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,18.1700,0.73200,24.82240437,17.67600,0.25200,70.14286,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,15.7900,0.58500,26.99145299,11.50140,0.14800,77.71216,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,9.9400,0.27600,36.01449275,-0.28860,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,9.1000,0.26700,34.082397,1.43510,0.92600,1.54978,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,7.0300,0.26200,26.83206107,17.12860,1.84600,9.27876,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,5.7600,0.14100,40.85106383,0.16640,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,18.7700,0.60100,31.2312812,5.40200,1.10900,4.87106,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,12.6600,0.41700,30.35971223,4.62350,1.49000,3.10302,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,9.2300,0.32200,28.66459627,2.00650,0.28300,7.09011,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,35.2400,0.98900,35.63195147,18.77120,0.49300,38.07546,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,37.1500,1.00600,36.92842942,11.15980,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,9.6400,0.25700,37.50972763,NA,0.11600,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,7.1800,0.23100,31.08225108,2.66930,0.52900,5.04594,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,9.0100,0.24200,37.23140496,-1.59980,0.17300,-9.24740,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,8.1100,0.23700,34.21940928,62.21660,1.60400,38.78840,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,8.2200,0.28000,29.35714286,1.92240,0.48300,3.98012,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,5.5300,0.18800,29.41489362,2.75750,0.19600,14.06888,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,5.9000,0.19800,29.7979798,NA,0.09900,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,13.6300,0.37600,36.25,0.05540,0.70400,0.07869,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,17.6400,0.48700,36.22176591,7.22740,1.36000,5.31426,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,12.9000,0.41100,31.38686131,134.64000,0.91400,147.30853,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,6.2900,0.19300,32.59067358,-0.15340,0.18600,-0.82473,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,19.2300,0.52200,36.83908046,0.94480,0.38800,2.43505,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,9.4600,0.32600,29.01840491,1.31230,0.49900,2.62986,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,13.6600,0.43600,31.33027523,6.99340,1.26000,5.55032,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,7.5400,0.17100,44.09356725,0.85120,0.10000,8.51200,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,7.4600,0.19500,38.25641026,-1.07450,0.26700,-4.02434,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,8.0700,0.22700,35.55066079,0.16630,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,4.2100,0.14800,28.44594595,2.33770,0.20300,11.51576,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,10.0900,0.22800,44.25438596,0.36080,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,5.9400,0.17000,34.94117647,0.64320,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,8.9100,0.20700,43.04347826,4.18610,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,19.4300,0.57000,34.0877193,0.86310,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,2.1900,0.06900,31.73913043,4.40820,0.00800,551.02500,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,7.4400,0.24100,30.87136929,-14.67590,0.08600,-170.65000,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,7.8700,0.24700,31.86234818,-2.36150,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,6.5500,0.17900,36.59217877,1.30180,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,5.7000,0.14200,40.14084507,0.88070,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,4.9100,0.13900,35.32374101,0.32690,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,8.7400,0.26600,32.85714286,3.07060,-0.02900,-105.88276,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,4.7500,0.16000,29.6875,3.88500,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,20.5400,0.56200,36.5480427,4.18560,0.16900,24.76686,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,24.7600,0.75100,32.96937417,-2.32690,0.31300,-7.43419,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,9.8200,0.42700,22.99765808,7.18520,0.49200,14.60407,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,13.1300,0.53800,24.40520446,31.65030,0.33000,95.91000,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,11.0700,0.47000,23.55319149,80.79440,1.07700,75.01801,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,6.8900,0.30500,22.59016393,10.47890,0.66300,15.80528,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,5.4300,0.26500,20.49056604,49.85300,0.53900,92.49165,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,6.8600,0.27500,24.94545455,51.15270,0.47800,107.01402,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,8.0800,0.30800,26.23376623,18.87200,0.63800,29.57994,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,12.2400,0.53500,22.87850467,100.87750,0.99200,101.69103,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,9.5300,0.37100,25.68733154,178.97140,0.65200,274.49601,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,8.7500,0.37700,23.20954907,21.01510,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,8.6000,0.34200,25.14619883,32.29110,0.60200,53.63970,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,17.6300,0.71700,24.58856346,-1.80650,0.94900,-1.90358,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,5.9000,0.22900,25.76419214,38.30610,0.71100,53.87637,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,1.8500,0.10400,17.78846154,35.01840,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,11.8200,0.48000,24.625,14.97670,0.31800,47.09654,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,10.5500,0.34600,30.49132948,-5.22210,0.87000,-6.00241,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,8.5300,0.32600,26.16564417,18.51370,1.51700,12.20415,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,6.9700,0.29600,23.5472973,18.24610,0.46200,39.49372,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,9.7000,0.30200,32.1192053,8.21380,1.89300,4.33904,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,14.1200,0.59200,23.85135135,18.15530,0.88700,20.46821,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,5.5300,0.23600,23.43220339,76.13260,0.62300,122.20321,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,6.1900,0.24200,25.5785124,17.70720,NA,NA,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,6.5900,0.28600,23.04195804,78.75160,0.11400,690.80351,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,9.0500,0.33800,26.77514793,9.97020,0.37700,26.44615,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,8.3500,0.31800,26.25786164,72.26390,0.55500,130.20523,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,9.0800,0.32300,28.11145511,8.75210,0.51100,17.12740,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,5.5100,0.20700,26.61835749,89.66910,0.57800,155.13685,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,10.0600,0.35700,28.17927171,102.31950,0.73300,139.59004,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,11.5800,0.40000,28.95,312.17130,0.68400,456.39079,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,8.1400,0.28600,28.46153846,17.01090,0.89600,18.98538,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,8.8200,0.35900,24.56824513,10.06340,0.57100,17.62417,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,10.7800,0.41900,25.72792363,34.77500,0.86700,40.10957,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,7.2600,0.30500,23.80327869,7.84430,0.47100,16.65456,64.70,-148.20,-3.10,269.00
10,Bonanza Creek,9.0500,0.30600,29.5751634,58.43190,0.54300,107.60939,64.70,-148.20,-3.10,269.00
