Dataset_Number,File_Name,LTER_SITE,Sub_Site,Sub_Site_2,Treatment,Treatment 2,Date,Nitrification,Mineralization,Total Soil C,Total soil C (%),Total soil N (%),Total SoilN,Soil Organic Matter,Change_NH4,Change_NO3,Initial_NH4,Final_NH4,Initial_NO3,Final_NO3,Net Nitrification,Net mineralization,T0 collection date,T30 extraction date,N min Lab,N min Field,Nit Field,CO2 Treatment,Nitrogen Treatment,labile c
5,BNZ_76.19,Bonanza Creek,,,4C Cont,control,,0.001169356,0.011296479,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4C Cont,control,,-0.001341754,-0.02182136,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4ATreat,fertilized,,-0.452910638,-0.892920726,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4ATreat,fertilized,,-0.094664878,-0.381594548,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4ATreat,fertilized,,-0.162332762,0.072892523,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4ATreat,fertilized,,0.07805716,0.330224134,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4ATreat,fertilized,,0.06638956,-1.138480604,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4BTreat,fertilized,,0.236104914,0.871544455,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4BTreat,fertilized,,0.055281305,-0.205160093,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4BTreat,fertilized,,-0.014836852,-0.288608959,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4BTreat,fertilized,,0.363100191,0.052688082,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4BTreat,fertilized,,-0.112647407,-0.167627991,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4CTreat,fertilized,,0.004701725,-0.03172964,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4CTreat,fertilized,,0.078757346,0.443532807,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4CTreat,fertilized,,0.453647366,1.280104926,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4CTreat,fertilized,,0.0025467,0.133586269,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4CTreat,fertilized,,0.032430638,0.002612093,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1 Cont,control,,0.022846806,0.308532566,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1 Cont,control,,0.016303723,0.112638627,,,,,,,,,,,,,0,7/28/00,8/23/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1 Cont,control,,0.05956378,0.082895908,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1 Cont,control,,0.072947805,0.213958332,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1 Cont,control,,0.012763421,0.082978467,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2 Cont,control,,0.16156675,0.624298487,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2 Cont,control,,0.219736701,0.539996038,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2 Cont,control,,0.179473519,2.421879581,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2 Cont,control,,0.082831858,0.188269292,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2 Cont,control,,0.091819915,0.665973375,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3 Cont,control,,0.000280454,0.715602289,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3 Cont,control,,-0.001187608,0.298130208,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3 Cont,control,,-0.0145005,-0.136965658,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3 Cont,control,,-0.001537716,0.372334118,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3 Cont,control,,1.04E-05,0.508693351,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1Treat,fertilized,,0.768075576,1.306459666,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1Treat,fertilized,,0.04076608,0.408902726,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1Treat,fertilized,,0.499735009,0.790307996,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1Treat,fertilized,,1.587289639,2.307745147,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1Treat,fertilized,,-0.453912852,0.052883125,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2Treat,fertilized,,0.05313178,0.222800256,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2Treat,fertilized,,0.464617787,1.555891623,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2Treat,fertilized,,-0.035546519,0.019884944,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2Treat,fertilized,,1.470736786,1.645341761,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2Treat,fertilized,,0.160095765,0.455899297,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3Treat,fertilized,,0.051771451,0.56747471,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3Treat,fertilized,,0.537613506,0.743239917,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3Treat,fertilized,,0.222422001,1.362576518,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3Treat,fertilized,,0.134045418,0.684451276,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3Treat,fertilized,,0.057072839,1.681164187,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4A Cont,control,,-1.44E-05,0.068687737,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4A Cont,control,,0.000415824,0.127359406,,,,,,,,,,,,,0,8/22/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4A Cont,control,,0.000152745,0.169344281,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4A Cont,control,,-0.003338517,-0.138877821,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4A Cont,control,,0.033307077,0.029532467,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4B Cont,control,,0.015767885,0.303138869,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4B Cont,control,,0.11892006,1.878116384,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4B Cont,control,,-0.017985542,0.344180649,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4B Cont,control,,-0.003099301,0.145072374,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4B Cont,control,,0.012425477,0.054805898,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4C Cont,control,,0.000558377,-0.063266872,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4C Cont,control,,0.001373718,0.12501681,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4C Cont,control,,-8.40E-05,0.207414981,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4C Cont,control,,8.80E-06,0.032233651,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4C Cont,control,,0.000848757,0.053797412,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4ATreat,fertilized,,0.203355705,1.305763706,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4ATreat,fertilized,,0.190899833,1.055656631,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4ATreat,fertilized,,0.283126992,2.809392276,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4ATreat,fertilized,,-0.002505109,0.183380044,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4ATreat,fertilized,,0.138044145,0.636887495,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4BTreat,fertilized,,0.412112301,0.9077595,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4BTreat,fertilized,,0.765079026,1.781327464,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4BTreat,fertilized,,1.032147835,1.78558141,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4BTreat,fertilized,,0.627104304,2.164976329,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4BTreat,fertilized,,0.149598436,-0.192214232,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4CTreat,fertilized,,0.603260513,1.9490495,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4CTreat,fertilized,,-0.742251696,-1.408043046,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4CTreat,fertilized,,0.25838912,0.654000782,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4CTreat,fertilized,,0.052869986,0.582863012,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4CTreat,fertilized,,-0.037015025,0.039736505,,,,,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1 Cont,control,,-0.004845675,-0.007832732,38.630694,,,2.2433805,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1 Cont,control,,0.095127037,0.302813142,26.072006,,,1.4828586,,,,,,,,,0,8/21/00,9/30/00,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1 Cont,control,,0.076024899,0.116946224,31.831607,,,1.7745511,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1 Cont,control,,0.030433721,0.401864945,22.688373,,,1.3205715,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1 Cont,control,,0.003170341,0.188790232,18.095542,,,1.1116136,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2 Cont,control,,0.128552332,0.225673068,45.365775,,,2.8307825,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2 Cont,control,,0.102015481,0.501765198,40.719315,,,2.8161315,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2 Cont,control,,0.063566101,0.2087639,59.053995,,,3.6951915,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2 Cont,control,,0.085254754,0.115626113,37.44377,,,2.2342775,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2 Cont,control,,0.112293514,0.287479967,29.05084,,,1.8449795,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3 Cont,control,,-0.002716301,0.258592382,55.11135,,,3.2355,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3 Cont,control,,-0.009310739,0.214698761,58.17429,,,3.3163875,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3 Cont,control,,-0.010825525,0.182080552,49.15803,,,2.942148,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3 Cont,control,,-0.01504884,0.094538128,53.55831,,,3.009015,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3 Cont,control,,-0.011466997,0.272751107,53.461245,,,3.1330425,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1Treat,fertilized,,0.206916892,0.206955824,45.608948,,,2.3091684,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1Treat,fertilized,,0.426358519,0.52795316,24.720948,,,1.3953184,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1Treat,fertilized,,0.350563634,0.232810284,26.84108,,,1.4872256,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1Treat,fertilized,,0.211686104,0.32585369,15.164688,,,0.97943832,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1Treat,fertilized,,-0.05552992,-0.163293342,60.637864,,,3.2616612,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2Treat,fertilized,,0.219588379,0.655339641,52.249681,,,3.0901259,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2Treat,fertilized,,-0.203115165,-0.105252154,30.78489,,,1.9010463,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2Treat,fertilized,,-0.181644443,-1.019261822,84.356946,,,5.1361045,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2Treat,fertilized,,0.516597381,0.565547313,34.360592,,,2.0449207,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2Treat,fertilized,,0.215134483,0.430231639,46.029229,,,2.8510405,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3Treat,fertilized,,0.177915678,0.042217067,48.64314,,,2.969057,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3Treat,fertilized,,0.053908021,-0.200931687,85.721454,,,4.6474064,,,,,,,,,0,9/29/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3Treat,fertilized,,0.040269433,0.001252981,53.31417,,,2.9121456,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3Treat,fertilized,,0.316267681,0.057089101,73.104304,,,3.9064844,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3Treat,fertilized,,0.162009544,0.159649939,51.38133,,,2.89926,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4A Cont,control,,0.060295041,0.353741686,70.380432,,,3.2892037,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4A Cont,control,,-0.011310116,-0.011886245,35.637373,,,1.6825582,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4A Cont,control,,-0.011704012,0.107184786,75.9127,,,3.4223109,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4A Cont,control,,0.013720123,0.227949072,44.050164,,,2.214987,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4A Cont,control,,0.006983816,0.102616466,54.230785,,,2.4385655,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4B Cont,control,,0.006224656,0.228680945,59.916672,,,3.1456512,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4B Cont,control,,0.027511738,0.383276322,48.180096,,,2.742336,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4B Cont,control,,-0.010604664,0.264036224,75.676032,,,3.7936512,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4B Cont,control,,-0.012812865,0.150979394,75.043584,,,3.7387008,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4B Cont,control,,-0.005800359,-0.000735602,94.048128,,,3.9149568,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4C Cont,control,,-0.013385271,0.135114171,63.717084,,,2.2070708,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4C Cont,control,,-0.011018339,-0.040664118,54.516624,,,2.00123,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4C Cont,control,,-0.009748757,0.788051239,60.14086,,,2.0448932,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4C Cont,control,,-0.010460693,0.002337692,29.78454,,,1.0666296,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4C Cont,control,,-0.011382153,-0.027065526,20.615268,,,0.7313586,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4ATreat,fertilized,,0.002612895,0.022552203,36.563923,,,1.7309462,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4ATreat,fertilized,,0.055780064,-0.715488968,13.738485,,,0.7841742,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4ATreat,fertilized,,0.04073916,-0.752716326,51.701984,,,2.2197687,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4ATreat,fertilized,,0.061122239,0.165680566,21.91983,,,0.98927383,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4ATreat,fertilized,,-0.219610555,-0.048565137,24.255887,,,1.0990788,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4BTreat,fertilized,,-1.965339507,-2.619076186,49.145776,,,2.304512,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4BTreat,fertilized,,-0.555520373,-0.77315538,112.85936,,,4.4382432,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4BTreat,fertilized,,0.024329462,-0.173947843,56.357664,,,2.535992,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4BTreat,fertilized,,0.04668636,0.392693278,65.750608,,,2.8250848,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4BTreat,fertilized,,-0.092593479,0.022444257,37.787824,,,1.7304416,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4CTreat,fertilized,,-0.015523946,0.167555403,13.70384,,,0.57207265,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4CTreat,fertilized,,0.052921089,-0.266923875,101.849195,,,4.0620605,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4CTreat,fertilized,,-0.052010723,0.083982474,17.86095,,,0.787553,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4CTreat,fertilized,,-0.050598195,0.125754057,38.677835,,,1.8560765,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,4CTreat,fertilized,,0.05660412,0.172278204,29.05799,,,1.2962245,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1 Cont,control,,0.001591032,-0.007399774,40.3066,,,2.1160965,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1 Cont,control,,0.000861385,-0.001411756,39.702001,,,2.1288249,,,,,,,,,0,9/28/00,5/19/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1 Cont,control,,0.0028213,-0.005941339,32.98777,,,1.7628834,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1 Cont,control,,0.000956781,-0.034437838,41.399121,,,2.460824,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1 Cont,control,,1.59E-05,-0.001794198,35.151598,,,1.8975923,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2 Cont,control,,0.013197504,0.041427841,62.005125,,,3.8249575,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2 Cont,control,,0.008120069,-0.030229513,63.06209,,,3.792516,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2 Cont,control,,0.018303977,0.039088013,73.558485,,,4.2289065,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2 Cont,control,,0.013369733,0.018257113,43.356495,,,2.4833445,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2 Cont,control,,0.001846855,0.008535808,58.85516,,,3.43252,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3 Cont,control,,8.23E-06,-0.010017896,49.50315,,,2.823513,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3 Cont,control,,3.36E-05,-0.037794774,41.058495,,,2.2702425,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3 Cont,control,,7.34E-05,-0.04507067,60.169515,,,3.38649,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3 Cont,control,,2.59E-05,0.004702081,43.129215,,,2.402898,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3 Cont,control,,0.000176283,-0.037337518,61.010745,,,3.5558145,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1Treat,fertilized,,0.028406237,0.05967292,47.144216,,,2.2987244,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1Treat,fertilized,,0.055625928,0.064059578,26.172664,,,1.248058,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1Treat,fertilized,,0.011374751,-0.008167817,23.697436,,,1.3545868,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1Treat,fertilized,,0.006536212,-0.041141139,28.021252,,,1.4329168,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP1Treat,fertilized,,0.019084745,0.011520673,30.799356,,,1.5686888,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2Treat,fertilized,,0.002166976,-0.055354735,54.947326,,,3.3567167,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2Treat,fertilized,,0.012582911,-0.001248284,55.402223,,,3.1133997,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2Treat,fertilized,,0.015051909,0.01176972,73.820262,,,4.0845519,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2Treat,fertilized,,-0.048241223,-0.091162507,51.858258,,,3.0435783,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP2Treat,fertilized,,0.006792889,0.017052756,40.30599,,,2.3633486,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3Treat,fertilized,,0.003305413,-0.005934583,66.457482,,,3.6176322,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3Treat,fertilized,,0.002885983,-0.043298101,69.184934,,,3.9322556,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3Treat,fertilized,,0.007860664,-0.03624953,63.687078,,,3.2783114,,,,,,,,,0,6/3/01,7/6/01,,,,,,
5,BNZ_76.19,Bonanza Creek,,,BP3Treat,fertilized,,0.016462359,0.030863313,50.597456,,,2.6887952,,,,,,,,,0,6/3/01,7/6/01,,,,,,
